,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
1342,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJ2y9KEtsLL44R7nhvv7lFv80,Mirador Las Cruces,"establishment,point_of_interest",1.735241,-76.85018099999999,"San Juan-Bolívar, Bolívar",5.0,3.0,https://maps.google.com/?cid=14825645162409982190,,,,5.0,"The Mirador de San Juan is simply stunning. Located high on a hill, it offers a breathtaking panoramic view of the picturesque town of San Juan. The landscape is dreamy. From the viewpoint, you can contemplate the beauty of the town's colonial architecture and appreciate the culture and history that permeates every corner. The cool breeze and silence that reign here make this place an oasis of tranquility and contemplation. Sunrise and sunset are magical times to visit this place, when the sky is tinged with warm colors and the town lights begin to twinkle. The Mirador de San Juan is definitely a hidden treasure that will take your breath away and offer a unique and memorable experience.",5.0,Good,5.0,,,,,,San Juan-Bolívar
1343,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJDz9OIRCZL44RpVNH7jnksEA,Mirador Tardes Yanaconas,"establishment,point_of_interest",1.8788335,-76.7502689,"VDA SANTANDER, San Sebastián",,,https://maps.google.com/?cid=4661476551790384037,321 7985538,,Monday: Open 24 hours|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,VDA SANTANDER
1344,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJ4bSaJHqXL44Rx2jdWGXHy00,La Vega Cauca,"establishment,point_of_interest",2.0024804,-76.7804313,La Vega,4.6,37.0,https://maps.google.com/?cid=5605793399289243847,,,,5.0,"Good commerce in the town, and excellent views of nature",5.0,"Beautiful and welcoming for its landscapes and its friendly, charismatic people and a very productive land, a municipality that I will return to as many times as necessary 👍",5.0,Very good place for tourism. Highly recommended for its landscapes.,5.0,A quiet town.,5.0,Excellent,
1345,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJVzk-XgAJL44RWuHqqo_sNzo,Mirador Del Cerro De La Campana,"establishment,point_of_interest",1.7238224,-76.93136969999999,Bolívar,,,https://maps.google.com/?cid=4195081679710904666,,,,,,,,,,,,,,
1346,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJgekW8f4LL44RLm88tUpHgo4,Bar Y Estanco El Mirador,"bar,establishment,point_of_interest",1.7519247,-76.8934917,Bolívar,,,https://maps.google.com/?cid=10268848486551940910,,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 8:00 AM – 11:00 PM|Saturday: 8:00 AM – 11:00 PM|Sunday: 8:00 AM – 11:00 PM,,,,,,,,,,,
1347,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJ43jviPaXL44RPA9CREk9pwI,"Mirador ""La Gruta""","establishment,point_of_interest,tourist_attraction",1.9993261,-76.7811013,La Vega,4.0,2.0,https://maps.google.com/?cid=191188894073622332,,,,4.0,Very beautiful place to appreciate the entire town,4.0,Very good place to walk around and enjoy nature as well as the views from the cave.,,,,,,,
1348,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJJXg0FwALL44RkOlJ7HlMv_k,Mirador Del Oriente,"establishment,point_of_interest",1.751464,-76.89404309999999,Bolívar,,,https://maps.google.com/?cid=17996186722534812048,,,,,,,,,,,,,,
1349,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJ08S-aQALL44R6l-fExxjLYE,Mirador Del Oeste,"establishment,park,point_of_interest",1.7514667,-76.893986,Bolívar,,,https://maps.google.com/?cid=9308204977084129258,,,,,,,,,,,,,,
1350,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJ1d7KI1OjL44RIekyGAiGG0U,Mirador,"establishment,park,point_of_interest",1.914182,-76.854839,Almaguer,,,https://maps.google.com/?cid=4979721182312065313,,,,,,,,,,,,,,
1351,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJZ61qUgALL44R9UgBevHYhOg,Mirador Nuna,"establishment,point_of_interest",1.7253279,-76.8907177,Bolívar,,,https://maps.google.com/?cid=16754755045370710261,,,,,,,,,,,,,,
1352,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJcbmYFQCZL44Rm5OkpFzqIok,Mirador,"establishment,point_of_interest",1.8850999,-76.805144,Almaguer,,,https://maps.google.com/?cid=9881718216024429467,,,,,,,,,,,,,,
1353,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJdYYBLgAJL44RmuFplmryVBM,Polideportivo El Mirador (Sesteadero,"establishment,point_of_interest",1.76674,-76.94995999999999,Bolívar,,,https://maps.google.com/?cid=1393004724368302490,,,,,,,,,,,,,,
1354,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJb3DjcgALL44Rfv3raSkNhxE,Mirador Del Este,"establishment,park,point_of_interest",1.7500516,-76.89086759999999,Bolívar,,,https://maps.google.com/?cid=1262992692022607230,,,,,,,,,,,,,,
1355,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJe4NYNACnL44RrAl7gvRR0cQ,Mirador Yunguilla,"establishment,point_of_interest",1.7894548,-76.9356078,Bolívar,,,https://maps.google.com/?cid=14182206812169374124,,,,,,,,,,,,,,
1356,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJzcq2FgALL44RXhQk2NCaJE4,Finca El Maco,"establishment,point_of_interest",1.7260113,-76.91074259999999,Bolívar,,,https://maps.google.com/?cid=5630795655890080862,,,,,,,,,,,,,,
1357,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos comunitarios,Comunidad campesina,"""mercado campesino"", ""asociación campesina"", ""experiencia comunitaria"" ",mercado campesino,ChIJC5PjUeaeL44RRhjMbA47SqY,Marketplace,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket",1.8387376,-76.7696356,San Sebastián,4.5,8.0,https://maps.google.com/?cid=11982454691713521734,,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 7:00 AM – 5:00 PM|Saturday: 7:00 AM – 5:00 PM|Sunday: 7:00 AM – 5:00 PM,4.0,"It's a farmers' market where you can find everything you need to prepare a good lunch, as well as everything you need to dress up. I highly recommend the low prices on farm products.",5.0,It is known as the Colosseum,5.0,Well,5.0,,5.0,,
1358,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos comunitarios,Comunidad campesina,"""mercado campesino"", ""asociación campesina"", ""experiencia comunitaria"" ",asociación campesina,ChIJayb0EYELL44RbMYJ2bS1Ifs,"Asociación Nacional De Usuarios Campesinos (Anuc Bolívar, Cauca)","establishment,point_of_interest",1.7354262,-76.85048119999999,"San Juan-Bolívar, Bolívar",4.0,1.0,https://maps.google.com/?cid=18095944566091400812,322 3028135,,Monday: 8:00 AM – 5:00 PM|Tuesday: 8:00 AM – 5:00 PM|Wednesday: 8:00 AM – 5:00 PM|Thursday: 8:00 AM – 5:00 PM|Friday: 8:00 AM – 5:00 PM|Saturday: 8:00 AM – 5:00 PM|Sunday: Closed,4.0,"The San Juan Bolívar, Cauca, Peasant Users Association is an organization that seeks community development. Through its recognition as a special subject of rights,",,,,,,,,,San Juan-Bolívar
1359,CAUCA,19,SANTA ROSA,19701,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJwzhH4f14L44Rv1jyfgsGUeA,Puesto De Salud,"establishment,health,hospital,point_of_interest",1.74494,-76.58897999999999,Santa Rosa,,,https://maps.google.com/?cid=16163707184053639359,,,,,,,,,,,,,,
1360,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJGxFLUgCfL44R1fxr3L3yjDo,Sur Oriente,"establishment,health,hospital,point_of_interest",1.8390788,-76.76980189999999,San Sebastián,,,https://maps.google.com/?cid=4219013848200117461,,,,,,,,,,,,,,
1361,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ9X3ooSufL44RhsjiTnnC630,Puesto De Salud Ese Sur Oriente Santiago Cauca,"establishment,health,hospital,point_of_interest",1.8151706,-76.7837369,"Unnamed Road, Santiago, San Sebastián",3.0,1.0,https://maps.google.com/?cid=9073559700538312838,313 7692632,,,3.0,"Health center for the municipality of San Sebastián, located in the district of Santiago. It offers basic health promotion and prevention services. PYP (Physical and Physical Therapy). It has weekly visits from a doctor from San Sebastián. The facility is spacious and in good general condition. Nursing assistants and other professionals are permanently available according to the ESE (Educational Health System) program.",,,,,,,,,Santiago
1362,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJD6HaYwCfL44RuRcPs0EReyo,Emssanar Eps San Sebastián,"establishment,health,point_of_interest",1.839095,-76.7697007,San Sebastián,,,https://maps.google.com/?cid=3061059345603041209,,,Monday: 7:00 AM – 1:00 PM|Tuesday: 7:00 AM – 1:00 PM|Wednesday: 7:00 AM – 1:00 PM|Thursday: 7:00 AM – 1:00 PM|Friday: 7:00 AM – 1:00 PM|Saturday: Closed|Sunday: Closed,,,,,,,,,,,
1363,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJq2W3Qt6bL44RrFWZ9LwIfuo,Acto,"establishment,point_of_interest,spa",1.89821,-76.6772029,"San Sebastían, Cauca corregimiento, San Sebastián",5.0,1.0,https://maps.google.com/?cid=16896952459591243180,312 3202029,https://www.instagram.com/h2oacto/profilecard/?igsh=N2dncThidTlpMWQx,Monday: 9:00 AM – 5:00 PM|Tuesday: 9:00 AM – 5:00 PM|Wednesday: 9:00 AM – 5:00 PM|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 5:00 PM|Sunday: 9:00 AM – 5:00 PM,5.0,An experience that connects with your senses and renews your spirituality ❤️,,,,,,,,,Cauca corregimiento
1364,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJq9jsSS-hL44RDSvYfelvCbw,Polideportivo La Parada,"establishment,gym,health,point_of_interest",1.8491209,-76.9038194,Bolívar,5.0,1.0,https://maps.google.com/?cid=13549484002550229773,,,,5.0,Great for snacks,,,,,,,,,
1365,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ_zYHHQALL44R800Cc3GyqLs,Polideportivo Los Milagros,"establishment,gym,health,point_of_interest",1.7519983,-76.89253339999999,Bolívar,,,https://maps.google.com/?cid=13522254081510493683,,,,,,,,,,,,,,
1366,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",centro de salud,ChIJ-af0H4iWL44RhgR-gyim0l8,Salon De Belleza Laura,"beauty_salon,establishment,point_of_interest",2.00108,-76.77973,La Vega,,,https://maps.google.com/?cid=6904763871647368326,,,,,,,,,,,,,,
1367,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJifo6feieL44RWqMp4BInNWg,Hospital,"establishment,health,hospital,point_of_interest",1.83796,-76.76761,San Sebastián,,,https://maps.google.com/?cid=7508950915733889882,,,,,,,,,,,,,,
1368,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJ1xOMQOieL44RUvsNwsvRO54,Hospital San Sebastian,"establishment,health,hospital,point_of_interest",1.8389663,-76.76654839999999,San Sebastián,2.5,2.0,https://maps.google.com/?cid=11401937554682805074,,,,3.0,"It's a place with minimal healthcare.
A very small place with no parking and very few staff.",2.0,First level basic services.,,,,,,,
1369,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",hospital,ChIJVX3AWOmiL44RHRkNhojPQjY,Hospital Nivel I Almaguer,"establishment,health,hospital,point_of_interest",1.9131038,-76.8548919,Almaguer,5.0,3.0,https://maps.google.com/?cid=3909915611782519069,,,,5.0,"Always important, the village hospital.",5.0,Great :v,5.0,,,,,,
1370,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJ6w5iQBYLL44RE2pLK1R86jE,Puesto De Salud,"establishment,point_of_interest",1.7329627,-76.8505381,Bolívar,,,https://maps.google.com/?cid=3596823953354222099,,,,,,,,,,,,,,
1371,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Servicios de salud básicos,"""centro de salud"", ""hospital"", ""puesto de salud""",puesto de salud,ChIJuYrMUlOfL44RbWhqkIR3P8w,Tienda B&G Distribuidores Por Mayor Y Detal,"establishment,point_of_interest",1.8152595,-76.7836883,"Niño Jesús de Praga, Contiguo al puesto de salud",,,https://maps.google.com/?cid=14717613518512351341,322 5959082,,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 6:00 PM|Sunday: 8:00 AM – 6:00 PM,,,,,,,,,,,Niño Jesús de Praga
1372,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJifo6feieL44RWqMp4BInNWg,Hospital,"establishment,health,hospital,point_of_interest",1.83796,-76.76761,San Sebastián,,,https://maps.google.com/?cid=7508950915733889882,,,,,,,,,,,,,,
1373,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJ1xOMQOieL44RUvsNwsvRO54,Hospital San Sebastian,"establishment,health,hospital,point_of_interest",1.8389663,-76.76654839999999,San Sebastián,2.5,2.0,https://maps.google.com/?cid=11401937554682805074,,,,3.0,"It's a place with minimal healthcare.
A very small place with no parking and very few staff.",2.0,First level basic services.,,,,,,,
1374,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJVX3AWOmiL44RHRkNhojPQjY,Hospital Nivel I Almaguer,"establishment,health,hospital,point_of_interest",1.9131038,-76.8548919,Almaguer,5.0,3.0,https://maps.google.com/?cid=3909915611782519069,,,,5.0,"Always important, the village hospital.",5.0,Great :v,5.0,,,,,,
1375,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJ9X3ooSufL44RhsjiTnnC630,Puesto De Salud Ese Sur Oriente Santiago Cauca,"establishment,health,hospital,point_of_interest",1.8151706,-76.7837369,"Unnamed Road, Santiago, San Sebastián",3.0,1.0,https://maps.google.com/?cid=9073559700538312838,313 7692632,,,3.0,"Health center for the municipality of San Sebastián, located in the district of Santiago. It offers basic health promotion and prevention services. PYP (Physical and Physical Therapy). It has weekly visits from a doctor from San Sebastián. The facility is spacious and in good general condition. Nursing assistants and other professionals are permanently available according to the ESE (Educational Health System) program.",,,,,,,,,Santiago
1376,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJGxFLUgCfL44R1fxr3L3yjDo,Sur Oriente,"establishment,health,hospital,point_of_interest",1.8390788,-76.76980189999999,San Sebastián,,,https://maps.google.com/?cid=4219013848200117461,,,,,,,,,,,,,,
1377,CAUCA,19,SANTA ROSA,19701,Infraestructura complementaria,Servicios Complementarios,Salud,Hospitales,"""hospital""",hospital,ChIJwzhH4f14L44Rv1jyfgsGUeA,Puesto De Salud,"establishment,health,hospital,point_of_interest",1.74494,-76.58897999999999,Santa Rosa,,,https://maps.google.com/?cid=16163707184053639359,,,,,,,,,,,,,,
1378,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Financieros,Banco,"""banco""",banco,ChIJ0X64TOaeL44RZ0w-r8Iw8wI,Banco Agrario,"bank,establishment,finance,point_of_interest",1.8390944,-76.7696455,San Sebastián,5.0,1.0,https://maps.google.com/?cid=212567220138429543,,,,5.0,,,,,,,,,,
