,departamento,municipio,cod_mpio,category,place_type,name,types,latitude,longitude,address,place_link,city,rating,text_en,municipality_std,text_es,text_es_norm,tokens_es,sentiment_score,sentiment_label,doc_clean
2467,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Finca Alto Trilladero,"establishment,park,point_of_interest",1.812044,-76.7673396,"R66M+R3, San Sebastián",https://maps.google.com/?cid=7909740174269668226,R66M+R3,5.0,,SAN SEBASTIAN,,,[],0,neutral,
2468,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,rutas agroturísticas,Final Resguardo,"establishment,lodging,point_of_interest",1.7710625,-76.8408125,"Q5C5+CM, San Sebastián",https://maps.google.com/?cid=10061618892141554293,Q5C5+CM,5.0,"The Panche sector is located at the southern end of the Yanacona de San Juan Indigenous Reservation, near the Costancillas Ravine. This point marks the boundary of the ancestral territory and is situated in a mountainous region that is part of the Colombian Massif, characterized by its biodiversity and cultural richness.

The Costancillas Ravine, although of lesser flow, is part of the water system that has supported the community's agricultural and daily activities. The Panche sector also serves as a connection to other municipalities in Cauca, facilitating cultural and economic exchange between indigenous communities.",SAN SEBASTIAN,"El sector Panche se encuentra en el extremo sur de la reserva indígena de Yanacona de San Juan, cerca del barranco costancillas. Este punto marca el límite del territorio ancestral y está situado en una región montañosa que forma parte del macizo colombiano, caracterizado por su biodiversidad y riqueza cultural.

El barranco costancillas, aunque es de menor flujo, es parte del sistema de agua que ha apoyado las actividades agrícolas y diarias de la comunidad. El sector Panche también sirve como una conexión con otros municipios en Cauca, facilitando el intercambio cultural y económico entre las comunidades indígenas.",el sector panche se encuentra en el extremo sur de la reserva indigena de yanacona de san juan cerca del barranco costancillas este punto marca el limite del territorio ancestral y esta situado en una region montanosa que forma parte del macizo colombiano caracterizado por su biodiversidad y riqueza cultural el barranco costancillas aunque es de menor flujo es parte del sistema de agua que ha apoyado las actividades agricolas y diarias de la comunidad el sector panche tambien sirve como una conexion con otros municipios en cauca facilitando el intercambio cultural y economico entre las comunidades indigenas,"['sector', 'panche', 'encuentra', 'extremo', 'sur', 'reserva', 'indigena', 'yanacona', 'juan', 'cerca', 'barranco', 'costancillas', 'punto', 'marca', 'limite', 'territorio', 'ancestral', 'situado', 'region', 'montanosa', 'forma', 'parte', 'macizo', 'colombiano', 'caracterizado', 'biodiversidad', 'riqueza', 'cultural', 'barranco', 'costancillas', 'aunque', 'menor', 'flujo', 'parte', 'sistema', 'agua', 'apoyado', 'actividades', 'agricolas', 'diarias', 'comunidad', 'sector', 'panche', 'tambien', 'sirve', 'conexion', 'municipios', 'facilitando', 'intercambio', 'cultural', 'economico', 'comunidades', 'indigenas']",1,positive,sector panche encuentra extremo sur reserva indigena yanacona juan cerca barranco costancillas punto marca limite territorio ancestral situado region montanosa forma parte macizo colombiano caracterizado biodiversidad riqueza cultural barranco costancillas menor flujo parte sistema agua apoyado actividades agricolas diarias comunidad sector panche tambien sirve conexion municipios facilitando intercambio cultural economico comunidades indigenas
2469,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,Cerro Bolívar Centro De Telecomunicaciones,"establishment,lodging,point_of_interest",1.8621491,-76.9593331,"Unnamed Road, Bolívar",https://maps.google.com/?cid=5385424055809675422,Unnamed Road,5.0,"Green areas, and captivating bird sounds",BOLIVAR,Áreas verdes y sonidos cautivadores de pájaros,areas verdes y sonidos cautivadores de pajaros,"['areas', 'verdes', 'sonidos', 'cautivadores', 'pajaros']",0,neutral,areas verdes sonidos cautivadores pajaros
2470,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,Cerro Bolívar Centro De Telecomunicaciones,"establishment,lodging,point_of_interest",1.8621491,-76.9593331,"Unnamed Road, Bolívar",https://maps.google.com/?cid=5385424055809675422,Unnamed Road,5.0,,BOLIVAR,,,[],0,neutral,
2471,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,Cerro Bolívar Centro De Telecomunicaciones,"establishment,lodging,point_of_interest",1.8621491,-76.9593331,"Unnamed Road, Bolívar",https://maps.google.com/?cid=5385424055809675422,Unnamed Road,1.0,,BOLIVAR,,,[],0,neutral,
2472,CAUCA,ALMAGUER,19022,Experiencias de aventura y agroturismo,rutas agroturísticas,Volcán Panecillos,"establishment,lodging,point_of_interest",1.9158747,-76.8402263,Almaguer,https://maps.google.com/?cid=14496085969317151185,,5.0,"It is part of Almaguer's historical heritage, is the highest viewpoint it has, and a site with exotic wild fruits.",ALMAGUER,"Es parte del patrimonio histórico de Almaguer, es el punto de vista más alto que tiene y un sitio con frutas salvajes exóticas.",es parte del patrimonio historico de almaguer es el punto de vista mas alto que tiene y un sitio con frutas salvajes exoticas,"['parte', 'patrimonio', 'historico', 'punto', 'vista', 'alto', 'sitio', 'frutas', 'salvajes', 'exoticas']",0,neutral,parte patrimonio historico punto vista alto frutas salvajes exoticas
2473,CAUCA,ALMAGUER,19022,Experiencias de aventura y agroturismo,rutas agroturísticas,Volcán Panecillos,"establishment,lodging,point_of_interest",1.9158747,-76.8402263,Almaguer,https://maps.google.com/?cid=14496085969317151185,,5.0,"You look at the entire town, the view is beautiful",ALMAGUER,"Miras a toda la ciudad, la vista es hermosa",miras a toda la ciudad la vista es hermosa,"['miras', 'toda', 'ciudad', 'vista', 'hermosa']",1,positive,miras toda ciudad vista hermosa
2474,CAUCA,LA VEGA,19397,Experiencias de aventura y agroturismo,rutas agroturísticas,Laguna El Guambial,"establishment,lodging,point_of_interest",2.0776557,-76.7886223,"Unnamed Road, La Vega",https://maps.google.com/?cid=3937942904166717313,Unnamed Road,5.0,Rural area tourist site,LA VEGA,Sitio turístico del área rural,sitio turistico del area rural,"['sitio', 'turistico', 'area', 'rural']",0,neutral,turistico area rural
2475,CAUCA,LA VEGA,19397,Experiencias de aventura y agroturismo,rutas agroturísticas,Laguna El Guambial,"establishment,lodging,point_of_interest",2.0776557,-76.7886223,"Unnamed Road, La Vega",https://maps.google.com/?cid=3937942904166717313,Unnamed Road,5.0,,LA VEGA,,,[],0,neutral,
2476,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,Cascada De El Rodeo,"establishment,lodging,point_of_interest",1.8685635,-76.9870732,"Unnamed Road, Bolívar",https://maps.google.com/?cid=17793807551705227927,Unnamed Road,4.0,"An excellent place to visit, with friendly and welcoming people. In winter, the river swells, giving it a majestic character, as does the vegetation. They sell marzipan, a peanut-based product that's very typical of the area.",BOLIVAR,"Un excelente lugar para visitar, con gente amable y acogedora. En invierno, el río se hincha, dándole un carácter majestuoso, al igual que la vegetación. Venden a Marzipan, un producto a base de maní que es muy típico del área.",un excelente lugar para visitar con gente amable y acogedora en invierno el rio se hincha dandole un caracter majestuoso al igual que la vegetacion venden a marzipan un producto a base de mani que es muy tipico del area,"['excelente', 'lugar', 'visitar', 'gente', 'amable', 'acogedora', 'invierno', 'rio', 'hincha', 'dandole', 'caracter', 'majestuoso', 'igual', 'vegetacion', 'venden', 'marzipan', 'producto', 'base', 'mani', 'tipico', 'area']",2,positive,excelente visitar gente amable acogedora invierno rio hincha dandole caracter majestuoso igual vegetacion venden marzipan producto base mani tipico area
2477,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,"Mirador Bolsilandia - Hotel, Glamping - Turismo","establishment,lodging,point_of_interest",1.8451678,-76.961714,"1,8443985, -76 #9618467, Bolívar",https://maps.google.com/?cid=4384579232576686868,-76 #9618467,4.0,"The site has spaces for glamping, cabins, and alpine accommodation, it also has a camping area, it is implementing new services such as a swimming pool and ecological trails.",BOLIVAR,"El sitio tiene espacios para glamping, cabañas y alojamiento alpino, también tiene un área de campamento, está implementando nuevos servicios, como una piscina y senderos ecológicos.",el sitio tiene espacios para glamping cabanas y alojamiento alpino tambien tiene un area de campamento esta implementando nuevos servicios como una piscina y senderos ecologicos,"['sitio', 'espacios', 'glamping', 'cabanas', 'alojamiento', 'alpino', 'tambien', 'area', 'campamento', 'implementando', 'nuevos', 'servicios', 'piscina', 'senderos', 'ecologicos']",0,neutral,espacios glamping cabanas alojamiento alpino tambien area campamento implementando nuevos servicios piscina senderos ecologicos
2478,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,"Mirador Bolsilandia - Hotel, Glamping - Turismo","establishment,lodging,point_of_interest",1.8451678,-76.961714,"1,8443985, -76 #9618467, Bolívar",https://maps.google.com/?cid=4384579232576686868,-76 #9618467,5.0,If you want a good place to have a good experience you should come to Bolsilandia,BOLIVAR,"Si quieres un buen lugar para tener una buena experiencia, deberías venir a Bolsilandia",si quieres un buen lugar para tener una buena experiencia deberias venir a bolsilandia,"['quieres', 'buen', 'lugar', 'tener', 'buena', 'experiencia', 'deberias', 'venir', 'bolsilandia']",2,positive,quieres buen tener buena experiencia deberias venir bolsilandia
2479,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,"Mirador Bolsilandia - Hotel, Glamping - Turismo","establishment,lodging,point_of_interest",1.8451678,-76.961714,"1,8443985, -76 #9618467, Bolívar",https://maps.google.com/?cid=4384579232576686868,-76 #9618467,5.0,"nice place,",BOLIVAR,"buen lugar,",buen lugar,"['buen', 'lugar']",1,positive,buen
2480,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,"Mirador Bolsilandia - Hotel, Glamping - Turismo","establishment,lodging,point_of_interest",1.8451678,-76.961714,"1,8443985, -76 #9618467, Bolívar",https://maps.google.com/?cid=4384579232576686868,-76 #9618467,5.0,An excellent place,BOLIVAR,Un excelente lugar,un excelente lugar,"['excelente', 'lugar']",1,positive,excelente
2481,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,rutas agroturísticas,"Mirador Bolsilandia - Hotel, Glamping - Turismo","establishment,lodging,point_of_interest",1.8451678,-76.961714,"1,8443985, -76 #9618467, Bolívar",https://maps.google.com/?cid=4384579232576686868,-76 #9618467,3.0,,BOLIVAR,,,[],0,neutral,
2482,CAUCA,LA VEGA,19397,Experiencias de aventura y agroturismo,rutas agroturísticas,Las Cuevas,"establishment,lodging,point_of_interest",2.0041193,-76.784774,"Unnamed Road, La Vega",https://maps.google.com/?cid=17752206393435511548,Unnamed Road,5.0,"Las Cuevas, located a few minutes from the municipal seat of Vega Cauca, for ecotourism, family events, meetings and spending a pleasant day.",LA VEGA,"Las Cuevas, ubicada a pocos minutos de la sede municipal de Vega Cauca, para el ecoturismo, eventos familiares, reuniones y pasar un día agradable.",las cuevas ubicada a pocos minutos de la sede municipal de vega cauca para el ecoturismo eventos familiares reuniones y pasar un dia agradable,"['cuevas', 'ubicada', 'pocos', 'minutos', 'sede', 'municipal', 'vega', 'ecoturismo', 'eventos', 'familiares', 'reuniones', 'pasar', 'dia', 'agradable']",0,neutral,cuevas ubicada pocos minutos sede municipal vega ecoturismo eventos familiares reuniones pasar dia agradable
2483,CAUCA,LA VEGA,19397,Experiencias de aventura y agroturismo,rutas agroturísticas,Las Cuevas,"establishment,lodging,point_of_interest",2.0041193,-76.784774,"Unnamed Road, La Vega",https://maps.google.com/?cid=17752206393435511548,Unnamed Road,3.0,,LA VEGA,,,[],0,neutral,
2484,CAUCA,LA VEGA,19397,Servicios Wellness,Tratamientos y terapias de relajación,Discoteca El Chongo Santa Barbara,"establishment,point_of_interest,spa",2.0635978,-76.82198009999999,La Vega,https://maps.google.com/?cid=3893297468528746250,,1.0,,LA VEGA,,,[],0,neutral,
2485,CAUCA,SAN SEBASTIAN,19693,Servicios Wellness,Tratamientos y terapias de relajación,Acto,"establishment,point_of_interest,spa",1.89821,-76.6772029,"San Sebastían, Cauca corregimiento, San Sebastián",https://maps.google.com/?cid=16896952459591243180,Cauca corregimiento,5.0,An experience that connects with your senses and renews your spirituality ❤️,SAN SEBASTIAN,Una experiencia que se conecta con sus sentidos y renova su espiritualidad ❤️,una experiencia que se conecta con sus sentidos y renova su espiritualidad,"['experiencia', 'conecta', 'sentidos', 'renova', 'espiritualidad']",0,neutral,experiencia conecta sentidos renova espiritualidad
2486,CAUCA,PIAMONTE,19533,Alojamiento / Hospedajes,Hoteles,Hotel Lili,"establishment,lodging,point_of_interest",1.1188834,-76.32601559999999,Piamonte,https://maps.google.com/?cid=3232219578366694536,,5.0,,PIAMONTE,,,[],0,neutral,
2487,CAUCA,PIAMONTE,19533,Alojamiento / Hospedajes,Hoteles,Hotel Lili,"establishment,lodging,point_of_interest",1.1188834,-76.32601559999999,Piamonte,https://maps.google.com/?cid=3232219578366694536,,5.0,,PIAMONTE,,,[],0,neutral,
2488,CAUCA,PIAMONTE,19533,Alojamiento / Hospedajes,Hoteles,Hotel Los Prados Piamonte,"establishment,lodging,point_of_interest",1.1185921,-76.32800069999999,"Barrio los Prados Diagonal al Terminal, Piamonte",https://maps.google.com/?cid=2788297187668034612,Barrio los Prados Diagonal al Terminal,5.0,"Brand new hotel, and there's no better comfort than staying somewhere new, good, and comfortable...",PIAMONTE,"Nuevo hotel, y no hay mejor comodidad que quedarse en un lugar nuevo, bueno y cómodo ...",nuevo hotel y no hay mejor comodidad que quedarse en un lugar nuevo bueno y comodo,"['nuevo', 'hotel', 'mejor', 'comodidad', 'quedarse', 'lugar', 'nuevo', 'bueno', 'comodo']",0,neutral,nuevo hotel mejor comodidad quedarse nuevo bueno comodo
